Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,Last5AwayOver2.5Perc,B365CAHH,Last5HomeOver2.5Perc,HST,AST,HomeOver2.5Perc,AwayOver2.5Perc,AvgLast5AwayGoalsScored,AvgLast5HomeGoalsScored,AvgLast5AwayGoalsConceded,AvgLast5HomeGoalsConceded,MaxC<2.5,MaxC>2.5,AvgAwayGoalsConceded,AvgHomeGoalsScored,Over2.5
2022-08-05,F1,20:00,Lyon,Ajaccio,H,H,2022/2023,100.0,2.08,100.0,6,4,57.89,68.42,1.0,2.0,2.0,1.0,2.47,1.72,2.32,1.84,1
2022-08-21,F1,16:05,Rennes,Ajaccio,H,H,2022/2023,100.0,1.88,50.0,7,3,68.42,68.42,1.0,1.0,2.0,1.0,1.87,2.11,2.32,2.26,1
2022-08-31,F1,18:00,Montpellier,Ajaccio,H,H,2022/2023,66.67,1.95,66.67,4,0,68.42,68.42,0.67,2.0,2.0,1.33,1.7,2.42,2.32,1.53,0
2022-09-18,F1,14:00,Brest,Ajaccio,A,D,2022/2023,50.0,1.73,25.0,4,4,52.63,68.42,0.75,0.5,1.5,2.5,1.62,2.6,2.32,1.26,0
2022-10-08,F1,16:00,Marseille,Ajaccio,A,D,2022/2023,60.0,1.97,60.0,2,1,68.42,68.42,1.0,1.4,1.4,1.0,1.83,2.17,2.32,1.84,1
2022-10-16,F1,14:00,Troyes,Ajaccio,D,D,2022/2023,40.0,1.94,60.0,2,7,42.11,68.42,1.0,1.4,1.2,1.6,1.65,2.47,2.32,1.0,0
2022-10-30,F1,12:00,Auxerre,Ajaccio,H,H,2022/2023,20.0,1.91,20.0,5,1,42.11,68.42,0.8,0.8,1.0,1.4,1.63,2.5,2.32,0.95,0
2022-11-13,F1,14:00,Nantes,Ajaccio,D,D,2022/2023,40.0,1.85,60.0,5,4,47.37,68.42,1.2,1.4,1.0,1.4,1.65,2.45,2.32,1.05,1
2023-01-01,F1,14:00,Toulouse,Ajaccio,H,D,2022/2023,40.0,1.83,60.0,4,0,47.37,68.42,1.0,2.2,1.4,1.6,1.9,2.08,2.32,1.42,0
2023-01-15,F1,16:05,Monaco,Ajaccio,H,H,2022/2023,40.0,1.92,40.0,8,2,68.42,68.42,0.8,2.6,2.6,1.0,2.1,1.96,2.32,1.95,1
2023-02-01,F1,18:00,Angers,Ajaccio,A,H,2022/2023,60.0,2.01,100.0,2,4,73.68,68.42,1.0,1.0,2.6,2.0,1.6,2.66,2.32,1.05,1
2023-02-10,F1,20:00,Nice,Ajaccio,H,H,2022/2023,80.0,1.85,40.0,3,3,36.84,68.42,1.0,2.2,3.0,0.2,1.63,2.6,2.32,1.26,1
2023-02-19,F1,14:00,Lorient,Ajaccio,H,H,2022/2023,80.0,2.06,60.0,6,3,63.16,68.42,0.6,1.4,3.2,1.0,1.62,2.57,2.32,1.37,1
2023-03-05,F1,14:00,Reims,Ajaccio,H,D,2022/2023,80.0,1.92,60.0,3,1,52.63,68.42,0.6,2.4,3.0,0.4,1.89,2.13,2.32,1.47,0
2023-04-02,F1,14:00,Clermont,Ajaccio,H,A,2022/2023,80.0,2.09,40.0,6,2,47.37,68.42,0.6,0.6,2.0,2.0,1.52,3.0,2.32,1.05,1
2023-04-16,F1,14:00,Strasbourg,Ajaccio,H,H,2022/2023,80.0,1.96,40.0,6,1,52.63,68.42,0.4,1.8,2.4,0.6,1.57,2.7,2.32,1.32,1
2023-04-29,F1,16:00,Lille,Ajaccio,H,H,2022/2023,80.0,2.05,100.0,5,0,68.42,68.42,0.4,2.6,2.4,1.2,2.22,1.85,2.32,2.11,1
2023-05-13,F1,20:00,Paris SG,Ajaccio,H,H,2022/2023,80.0,1.92,60.0,9,2,63.16,68.42,0.4,1.8,2.8,1.4,3.2,1.46,2.32,2.37,1
2023-05-27,F1,20:00,Lens,Ajaccio,H,H,2022/2023,100.0,1.95,100.0,3,0,68.42,68.42,0.4,2.4,3.2,0.6,2.55,1.65,2.32,2.16,1
2022-08-14,F1,14:00,Auxerre,Angers,D,H,2022/2023,100.0,2.06,100.0,4,2,42.11,63.16,2.0,2.0,2.0,2.0,1.9,2.14,2.37,0.95,1
2022-08-28,F1,14:00,Troyes,Angers,H,H,2022/2023,100.0,1.93,100.0,11,3,42.11,63.16,1.5,1.5,2.5,2.0,1.81,2.17,2.37,1.0,1
2022-09-03,F1,18:00,Lyon,Angers,H,H,2022/2023,100.0,1.77,100.0,9,3,57.89,63.16,1.0,3.25,3.33,0.75,3.07,1.44,2.37,1.84,1
2022-09-18,F1,14:00,Nice,Angers,A,A,2022/2023,75.0,1.83,25.0,5,3,36.84,63.16,1.0,0.25,2.5,1.5,2.15,1.91,2.37,1.26,0
2022-10-16,F1,12:00,Toulouse,Angers,H,H,2022/2023,80.0,1.86,80.0,7,6,47.37,63.16,1.2,2.0,2.6,1.8,2.55,1.71,2.37,1.42,1
2022-10-30,F1,14:00,Monaco,Angers,H,D,2022/2023,60.0,1.98,60.0,5,4,68.42,63.16,0.8,2.2,2.6,1.4,2.72,1.58,2.37,1.95,0
2022-11-13,F1,14:00,Lille,Angers,H,H,2022/2023,40.0,1.97,40.0,4,2,68.42,63.16,0.6,1.8,2.2,1.0,2.66,1.61,2.37,2.11,0
2022-12-28,F1,14:00,Ajaccio,Angers,H,H,2022/2023,20.0,2.05,60.0,3,4,36.84,63.16,0.6,1.2,1.4,1.8,1.75,2.29,2.37,0.53,0
2023-01-11,F1,20:00,Paris SG,Angers,H,H,2022/2023,20.0,2.07,60.0,6,0,63.16,63.16,0.4,2.8,1.8,0.8,3.27,1.42,2.37,2.37,0
2023-01-29,F1,14:00,Brest,Angers,H,H,2022/2023,20.0,1.89,60.0,7,1,52.63,63.16,0.0,1.6,2.0,1.0,1.81,2.19,2.37,1.26,1
2023-02-05,F1,14:00,Lorient,Angers,D,D,2022/2023,20.0,2.06,60.0,2,5,63.16,63.16,0.0,1.0,1.6,1.4,1.91,2.0,2.37,1.37,0
2023-02-18,F1,20:00,Strasbourg,Angers,H,H,2022/2023,40.0,1.92,80.0,5,3,52.63,63.16,0.2,1.8,1.8,1.6,1.74,2.31,2.37,1.32,1
2023-03-05,F1,14:00,Montpellier,Angers,H,H,2022/2023,60.0,2.02,80.0,8,4,68.42,63.16,0.2,2.0,2.6,1.4,1.82,2.15,2.37,1.53,1
2023-03-18,F1,20:00,Lens,Angers,H,H,2022/2023,80.0,2.08,40.0,6,1,68.42,63.16,0.2,1.6,2.8,0.6,2.95,1.59,2.37,2.16,1
2023-04-16,F1,14:00,Clermont,Angers,H,H,2022/2023,80.0,1.91,60.0,5,4,47.37,63.16,0.4,1.0,2.4,1.8,1.86,2.25,2.37,1.05,1
2023-04-30,F1,14:00,Rennes,Angers,H,D,2022/2023,100.0,1.94,40.0,4,2,68.42,63.16,0.8,1.8,3.2,0.8,2.4,1.72,2.37,2.26,1
2023-05-14,F1,19:45,Marseille,Angers,H,D,2022/2023,100.0,1.97,80.0,6,1,68.42,63.16,0.8,2.2,3.4,1.2,3.41,1.4,2.37,1.84,1
2023-05-21,F1,14:00,Reims,Angers,D,H,2022/2023,100.0,1.91,40.0,5,3,52.63,63.16,1.2,1.0,2.8,1.4,3.0,1.48,2.37,1.47,1
2023-06-03,F1,20:00,Nantes,Angers,H,H,2022/2023,80.0,1.84,60.0,7,1,47.37,63.16,1.2,1.0,2.4,1.8,2.36,1.7,2.37,1.05,0
2024-08-24,F1,18:00,Lille,Angers,H,H,2024/2025,0.0,1.86,0.0,6,2,58.82,17.65,0.0,2.0,2.0,0.0,2.0,2.08,1.18,1.82,0
2024-09-15,F1,16:00,Strasbourg,Angers,D,H,2024/2025,0.0,1.75,50.0,5,2,70.59,17.65,0.5,2.0,1.5,1.0,2.0,1.98,1.18,1.94,0
2024-10-04,F1,19:45,Marseille,Angers,D,D,2024/2025,0.0,2.04,33.33,4,3,64.71,17.65,0.67,1.67,1.33,1.0,2.62,1.58,1.18,2.41,0
2024-10-20,F1,16:00,Toulouse,Angers,D,A,2024/2025,0.0,1.75,40.0,6,4,47.06,17.65,0.75,1.0,1.25,1.2,1.95,2.0,1.18,1.18,0
2024-11-01,F1,18:00,Monaco,Angers,A,A,2024/2025,0.0,1.91,40.0,3,3,58.82,17.65,0.8,1.2,1.0,0.8,3.35,1.43,1.18,2.24,0
2024-11-24,F1,16:00,Auxerre,Angers,H,D,2024/2025,0.0,2.03,80.0,6,5,58.82,17.65,0.8,2.0,0.8,0.8,2.13,1.89,1.18,1.41,0
2024-12-01,F1,16:00,Le Havre,Angers,A,D,2024/2025,0.0,1.99,60.0,1,3,70.59,17.65,0.8,0.2,0.6,2.2,1.64,2.47,1.18,0.88,0
2024-12-15,F1,16:00,Rennes,Angers,H,H,2024/2025,0.0,1.87,40.0,4,0,47.06,17.65,0.6,1.8,0.8,0.8,1.91,2.14,1.18,1.47,0
2025-01-12,F1,16:15,Montpellier,Angers,A,A,2024/2025,20.0,2.08,100.0,3,8,70.59,17.65,1.0,1.6,0.8,2.2,1.91,2.06,1.18,1.0,1
2025-01-26,F1,16:15,Lens,Angers,H,D,2024/2025,20.0,1.85,40.0,4,0,35.29,17.65,0.8,1.0,1.0,1.2,2.09,2.0,1.18,1.12,0
2025-02-16,F1,16:15,Reims,Angers,A,A,2024/2025,20.0,1.98,40.0,4,3,35.29,17.65,1.0,0.8,0.8,1.6,1.73,2.38,1.18,1.0,0
2025-02-22,F1,18:00,St Etienne,Angers,D,A,2024/2025,40.0,2.13,40.0,8,4,52.94,17.65,1.4,1.4,1.4,1.8,2.01,1.99,1.18,1.41,1
2025-03-09,F1,14:00,Brest,Angers,H,H,2024/2025,40.0,2.15,80.0,7,1,52.94,17.65,1.4,2.4,1.4,1.8,1.94,2.09,1.18,1.82,0
2025-04-05,F1,16:00,Paris SG,Angers,H,D,2024/2025,20.0,1.98,60.0,6,0,76.47,17.65,0.8,2.6,1.4,0.8,4.5,1.25,1.18,2.65,0
2025-04-20,F1,16:15,Nice,Angers,H,H,2024/2025,40.0,1.87,40.0,8,2,52.94,17.65,1.0,1.2,1.6,1.2,2.21,1.76,1.18,2.24,1
2025-05-04,F1,14:00,Nantes,Angers,A,D,2024/2025,40.0,2.0,0.0,3,2,35.29,17.65,1.0,0.4,1.6,0.6,1.74,2.24,1.18,1.12,0
2025-05-17,F1,20:00,Lyon,Angers,H,D,2024/2025,20.0,1.95,80.0,4,3,64.71,17.65,0.4,2.6,1.4,1.2,4.07,1.27,1.18,2.18,0
2022-08-07,F1,14:00,Lille,Auxerre,H,H,2022/2023,100.0,1.77,100.0,7,2,68.42,52.63,1.0,4.0,4.0,1.0,2.0,1.99,1.84,2.11,1
2022-08-21,F1,14:00,Montpellier,Auxerre,A,H,2022/2023,100.0,1.95,100.0,7,2,68.42,52.63,1.5,2.0,2.5,2.0,2.13,1.83,1.84,1.53,1
2022-08-31,F1,18:00,Lyon,Auxerre,H,H,2022/2023,100.0,1.99,100.0,8,2,57.89,52.63,1.33,2.67,2.33,1.0,3.3,1.41,1.84,1.84,1
2022-09-11,F1,16:05,Rennes,Auxerre,H,H,2022/2023,100.0,1.91,75.0,9,3,68.42,52.63,1.0,2.5,3.0,0.75,2.45,1.68,1.84,2.26,1
2022-10-09,F1,14:00,Clermont,Auxerre,H,D,2022/2023,100.0,1.91,60.0,6,5,47.37,52.63,1.0,1.2,2.8,1.8,1.82,2.24,1.84,1.05,1
2022-10-23,F1,14:00,Reims,Auxerre,H,D,2022/2023,100.0,1.84,40.0,10,2,52.63,52.63,1.0,0.8,2.4,1.2,1.97,1.99,1.84,1.47,1
2022-11-04,F1,20:00,Troyes,Auxerre,D,H,2022/2023,80.0,2.02,40.0,6,2,42.11,52.63,0.8,1.4,2.4,1.4,2.06,1.97,1.84,1.0,0
2022-11-13,F1,12:00,Paris SG,Auxerre,H,H,2022/2023,80.0,1.97,60.0,6,3,63.16,52.63,0.6,2.6,3.0,0.8,5.0,1.29,1.84,2.37,1
2023-01-01,F1,14:00,Nantes,Auxerre,H,D,2022/2023,60.0,1.88,40.0,3,6,47.37,52.63,0.6,1.6,2.2,0.8,1.91,2.26,1.84,1.05,0
2023-01-14,F1,16:00,Lens,Auxerre,H,D,2022/2023,40.0,2.02,60.0,2,1,68.42,52.63,0.4,2.0,2.0,0.4,2.34,1.77,1.84,2.16,0
2023-02-01,F1,20:00,Monaco,Auxerre,H,H,2022/2023,40.0,2.02,60.0,6,3,68.42,52.63,0.6,3.0,2.2,1.2,2.56,1.62,1.84,1.95,1
2023-02-12,F1,14:00,Angers,Auxerre,D,D,2022/2023,40.0,2.06,80.0,5,4,73.68,52.63,0.6,1.0,2.2,1.8,1.77,2.38,1.84,1.05,0
2023-02-26,F1,12:00,Lorient,Auxerre,A,D,2022/2023,20.0,1.98,60.0,4,1,63.16,52.63,0.8,1.4,1.2,0.8,1.83,2.17,1.84,1.37,0
2023-03-03,F1,20:00,Nice,Auxerre,D,D,2022/2023,20.0,1.83,40.0,5,1,36.84,52.63,1.0,2.2,1.2,0.4,1.79,2.24,1.84,1.26,0
2023-03-19,F1,14:00,Strasbourg,Auxerre,H,H,2022/2023,20.0,2.0,40.0,6,1,52.63,52.63,1.0,1.4,1.4,0.8,1.67,2.44,1.84,1.32,0
2023-04-09,F1,14:00,Ajaccio,Auxerre,A,A,2022/2023,20.0,1.93,40.0,2,4,36.84,52.63,1.2,0.4,0.8,1.8,1.4,3.45,1.84,0.53,1
2023-04-30,F1,19:45,Marseille,Auxerre,H,A,2022/2023,40.0,1.91,80.0,4,3,68.42,52.63,1.2,1.6,1.0,1.6,2.53,1.67,1.84,1.84,1
2023-05-14,F1,14:00,Brest,Auxerre,H,D,2022/2023,40.0,1.91,40.0,10,2,52.63,52.63,1.0,1.6,1.2,0.6,1.76,2.35,1.84,1.26,0
2023-05-27,F1,20:00,Toulouse,Auxerre,D,D,2022/2023,40.0,1.84,20.0,3,2,47.37,52.63,1.0,0.4,1.2,1.2,2.5,1.61,1.84,1.42,0
2024-08-25,F1,16:00,Nantes,Auxerre,H,H,2024/2025,0.0,1.91,0.0,6,3,35.29,64.71,0.0,2.0,2.0,0.0,1.93,2.02,2.0,1.12,0
2024-09-01,F1,16:00,Le Havre,Auxerre,H,D,2024/2025,50.0,2.08,100.0,8,2,70.59,64.71,0.5,2.0,2.5,2.5,1.8,2.24,2.0,0.88,1
2024-09-22,F1,16:00,Montpellier,Auxerre,H,A,2024/2025,66.67,1.73,66.67,5,6,70.59,64.71,1.0,1.67,2.67,2.0,2.38,1.68,2.0,1.0,1
2024-10-05,F1,16:00,St Etienne,Auxerre,H,H,2024/2025,75.0,1.84,33.33,5,3,52.94,64.71,1.0,1.33,2.75,1.0,2.1,1.99,2.0,1.41,1
2024-10-27,F1,14:00,Lyon,Auxerre,D,H,2024/2025,80.0,1.91,60.0,8,4,64.71,64.71,1.2,2.0,2.6,2.0,3.1,1.45,2.0,2.18,1
2024-11-08,F1,19:45,Marseille,Auxerre,A,A,2024/2025,100.0,1.97,60.0,5,6,64.71,64.71,1.8,1.2,2.4,1.8,2.66,1.57,2.0,2.41,1
2024-12-01,F1,16:00,Toulouse,Auxerre,H,H,2024/2025,80.0,1.86,20.0,7,0,47.06,64.71,1.6,1.4,2.2,0.6,2.14,1.85,2.0,1.18,0
2025-01-05,F1,14:00,Strasbourg,Auxerre,H,D,2024/2025,80.0,1.78,80.0,4,7,70.59,64.71,1.4,1.8,2.2,1.4,2.41,1.67,2.0,1.94,1
2025-01-19,F1,16:15,Angers,Auxerre,H,H,2024/2025,60.0,2.02,60.0,4,4,47.06,64.71,1.2,2.0,2.0,1.8,1.87,2.18,2.0,1.06,0
2025-02-01,F1,18:00,Monaco,Auxerre,H,A,2024/2025,60.0,2.08,80.0,6,7,58.82,64.71,1.2,2.8,2.4,2.0,2.85,1.46,2.0,2.24,1
2025-02-14,F1,19:45,Brest,Auxerre,D,A,2024/2025,60.0,1.86,100.0,6,6,52.94,64.71,1.0,2.6,2.6,2.0,1.98,2.07,2.0,1.82,1
2025-03-09,F1,16:15,Reims,Auxerre,A,A,2024/2025,60.0,2.1,40.0,4,9,35.29,64.71,1.4,0.8,2.2,2.0,1.9,2.13,2.0,1.0,0
2025-03-14,F1,19:45,Nice,Auxerre,D,H,2024/2025,40.0,2.03,0.0,6,4,52.94,64.71,1.4,1.4,1.8,0.6,2.22,1.83,2.0,2.24,0
2025-04-06,F1,16:15,Rennes,Auxerre,A,D,2024/2025,40.0,1.92,20.0,5,3,47.06,64.71,1.6,0.6,1.4,1.4,2.19,1.82,2.0,1.47,0
2025-04-20,F1,14:00,Lille,Auxerre,H,H,2024/2025,40.0,2.02,60.0,9,3,58.82,64.71,1.4,1.6,1.2,0.8,2.33,1.7,2.0,1.82,1
2025-04-27,F1,16:15,Lens,Auxerre,A,A,2024/2025,40.0,1.95,40.0,5,8,35.29,64.71,1.8,1.0,0.8,2.0,2.45,1.65,2.0,1.12,1
2025-05-17,F1,20:00,Paris SG,Auxerre,H,A,2024/2025,60.0,1.83,80.0,9,2,76.47,64.71,1.6,2.0,1.4,1.2,4.5,1.24,2.0,2.65,1
2022-08-07,F1,14:00,Lens,Brest,H,H,2022/2023,100.0,2.07,100.0,7,4,68.42,52.63,2.0,3.0,3.0,2.0,2.12,1.9,1.47,2.16,1
2022-08-21,F1,14:00,Angers,Brest,A,A,2022/2023,100.0,2.1,50.0,5,7,73.68,52.63,2.5,0.5,2.0,1.5,1.9,2.04,1.47,1.05,1
2022-08-31,F1,20:00,Rennes,Brest,H,D,2022/2023,100.0,1.96,66.67,9,2,68.42,52.63,2.0,1.67,2.33,1.0,2.16,1.83,1.47,2.26,1
2022-09-10,F1,16:00,Paris SG,Brest,H,H,2022/2023,75.0,1.75,33.33,4,3,63.16,52.63,1.5,2.33,2.0,1.0,5.4,1.22,1.47,2.37,0
2022-10-02,F1,14:00,Auxerre,Brest,D,D,2022/2023,60.0,1.83,40.0,3,2,42.11,52.63,1.4,1.0,1.8,1.6,1.92,2.13,1.47,0.95,0
2022-10-16,F1,14:00,Nantes,Brest,H,H,2022/2023,60.0,1.91,60.0,6,2,47.37,52.63,1.2,1.6,2.0,1.2,2.03,2.12,1.47,1.05,1
2022-10-23,F1,14:00,Clermont,Brest,A,A,2022/2023,60.0,1.86,60.0,4,11,47.37,52.63,1.2,1.4,2.0,1.4,1.94,2.03,1.47,1.05,1
2022-11-06,F1,14:00,Nice,Brest,H,D,2022/2023,40.0,1.85,20.0,9,2,36.84,52.63,1.0,1.0,1.6,1.0,1.95,2.0,1.47,1.26,0
