Date,Div,Time,HomeTeam,AwayTeam,FTR,Season,Last5HomeOver2.5Perc,Last5AwayOver2.5Count,Last5AwayOver2.5Perc,Last5HomeOver2.5Count,AvgLast5HomeGoalsScored,AwayOver2.5Perc,HomeOver2.5Perc,AvgLast5AwayGoalsScored,AvgLast5AwayGoalsConceded,AvgLast5HomeGoalsConceded,MaxC>2.5,B365CAHH,AvgHomeGoalsScored,AvgAwayGoalsScored,AvgAHH,Over2.5
2022-10-22,D1,14:30,Leverkusen,Wolfsburg,D,2022/2023,80.0,1.0,20.0,4.0,1.8,41.18,70.59,0.8,1.4,1.8,1.75,1.99,2.06,1.35,1.9,1
2022-11-05,D1,14:30,Mainz,Wolfsburg,A,2022/2023,60.0,2.0,40.0,3.0,1.4,41.18,64.71,1.4,1.0,1.6,1.93,2.04,1.82,1.35,2.04,1
2022-11-12,D1,14:30,Hoffenheim,Wolfsburg,A,2022/2023,60.0,3.0,60.0,3.0,0.6,41.18,70.59,1.6,1.2,1.8,1.79,1.79,1.65,1.35,1.93,1
2023-01-24,D1,19:30,Hertha,Wolfsburg,A,2022/2023,80.0,4.0,80.0,4.0,1.6,41.18,47.06,2.6,0.8,2.2,2.03,1.82,1.41,1.35,1.83,1
2023-01-28,D1,14:30,Werder Bremen,Wolfsburg,H,2022/2023,80.0,5.0,100.0,4.0,1.4,41.18,70.59,2.6,1.0,1.2,1.74,1.83,1.53,1.35,1.97,1
2023-02-10,D1,19:30,Schalke 04,Wolfsburg,D,2022/2023,20.0,4.0,80.0,1.0,0.4,41.18,70.59,2.2,0.6,1.6,1.91,1.81,1.35,1.35,1.9,0
2023-02-25,D1,14:30,FC Koln,Wolfsburg,A,2022/2023,60.0,3.0,60.0,3.0,2.2,41.18,47.06,2.0,0.6,1.0,2.1,2.09,1.65,1.35,2.04,0
2023-03-18,D1,14:30,Stuttgart,Wolfsburg,A,2022/2023,40.0,2.0,40.0,2.0,1.0,41.18,47.06,1.8,0.4,1.2,2.09,2.03,1.35,1.35,2.09,0
2023-04-09,D1,14:30,M'gladbach,Wolfsburg,H,2022/2023,40.0,1.0,20.0,2.0,1.4,41.18,52.94,0.8,0.8,0.8,1.67,1.86,1.94,1.35,2.05,0
2023-04-22,D1,14:30,Bochum,Wolfsburg,A,2022/2023,40.0,1.0,20.0,2.0,0.8,41.18,64.71,1.6,0.6,2.4,1.84,1.93,1.65,1.35,1.84,1
2023-05-07,D1,16:30,Dortmund,Wolfsburg,H,2022/2023,100.0,2.0,40.0,5.0,4.0,41.18,82.35,1.6,1.8,0.6,1.36,2.02,3.24,1.35,2.01,1
2023-05-19,D1,19:30,Freiburg,Wolfsburg,H,2022/2023,20.0,2.0,40.0,1.0,1.4,41.18,41.18,1.2,2.2,0.6,1.71,1.97,1.65,1.35,2.01,0
2023-08-26,D1,14:30,FC Koln,Wolfsburg,A,2023/2024,100.0,1.0,100.0,1.0,1.0,52.94,41.18,2.0,1.0,2.0,1.81,1.89,0.88,0.94,2.02,1
2023-09-02,D1,14:30,Hoffenheim,Wolfsburg,H,2023/2024,100.0,2.0,100.0,2.0,2.0,52.94,70.59,1.5,2.0,1.5,1.55,1.96,1.82,0.94,1.86,1
2023-09-23,D1,14:30,Dortmund,Wolfsburg,H,2023/2024,33.33,2.0,66.67,1.0,1.33,52.94,64.71,1.0,1.67,0.67,1.53,1.94,2.18,0.94,1.84,0
2023-10-07,D1,14:30,Stuttgart,Wolfsburg,H,2023/2024,100.0,3.0,75.0,4.0,4.0,52.94,76.47,1.0,2.0,0.5,1.83,1.87,2.94,0.94,1.98,1
2023-10-28,D1,14:30,Augsburg,Wolfsburg,H,2023/2024,100.0,4.0,80.0,5.0,2.4,52.94,58.82,1.2,2.2,2.2,1.83,1.82,1.53,0.94,1.8,1
2023-11-10,D1,19:30,M'gladbach,Wolfsburg,H,2023/2024,80.0,4.0,80.0,4.0,1.8,52.94,76.47,0.8,2.8,1.2,1.53,2.05,1.59,0.94,2.05,1
2023-12-02,D1,14:30,Bochum,Wolfsburg,H,2023/2024,60.0,4.0,80.0,3.0,1.6,52.94,58.82,0.8,2.8,1.6,1.8,1.92,1.53,0.94,1.96,1
2023-12-16,D1,14:30,Darmstadt,Wolfsburg,A,2023/2024,40.0,4.0,80.0,2.0,0.4,52.94,64.71,1.0,2.6,1.4,1.9,2.01,0.88,0.94,1.94,0
2024-01-13,D1,14:30,Mainz,Wolfsburg,D,2023/2024,20.0,3.0,60.0,1.0,0.8,52.94,35.29,1.0,2.2,1.2,2.08,2.0,1.35,0.94,1.89,0
2024-01-20,D1,14:30,Heidenheim,Wolfsburg,D,2023/2024,40.0,2.0,40.0,2.0,1.8,52.94,58.82,0.8,1.8,1.0,2.02,2.08,1.76,0.94,2.0,0
2024-02-10,D1,14:30,Union Berlin,Wolfsburg,H,2023/2024,20.0,1.0,20.0,1.0,1.6,52.94,58.82,0.8,1.2,0.4,2.2,1.99,1.29,0.94,1.97,0
2024-02-25,D1,14:30,Ein Frankfurt,Wolfsburg,D,2023/2024,60.0,1.0,20.0,3.0,2.2,52.94,52.94,1.0,1.0,1.0,2.0,2.14,1.71,0.94,1.91,1
2024-03-10,D1,18:30,Leverkusen,Wolfsburg,H,2023/2024,60.0,1.0,20.0,3.0,2.2,52.94,82.35,0.8,1.4,0.2,1.7,1.98,2.76,0.94,1.93,0
2024-03-30,D1,14:30,Werder Bremen,Wolfsburg,A,2023/2024,60.0,1.0,20.0,3.0,1.2,52.94,70.59,1.0,1.2,1.6,1.9,1.95,1.71,0.94,2.08,0
2024-04-13,D1,14:30,RB Leipzig,Wolfsburg,H,2023/2024,20.0,2.0,40.0,1.0,1.8,52.94,58.82,0.8,1.6,0.0,1.42,1.9,2.35,0.94,1.98,1
2024-04-27,D1,14:30,Freiburg,Wolfsburg,A,2023/2024,80.0,3.0,60.0,4.0,1.4,52.94,58.82,1.2,1.6,2.4,2.09,2.03,1.65,0.94,2.01,1
2024-05-12,D1,16:30,Bayern Munich,Wolfsburg,H,2023/2024,40.0,2.0,40.0,2.0,2.8,52.94,70.59,0.8,1.6,0.8,1.51,2.05,3.12,0.94,1.89,0
2024-08-31,D1,14:30,Holstein Kiel,Wolfsburg,A,2024/2025,0.0,0.0,0.0,0.0,0.0,58.82,70.59,2.0,0.0,2.0,1.68,1.89,1.41,1.71,1.95,0
2024-09-22,D1,14:30,Leverkusen,Wolfsburg,H,2024/2025,100.0,1.0,50.0,2.0,3.0,58.82,64.71,2.5,2.0,3.0,1.44,2.0,2.12,1.71,1.85,1
2024-10-05,D1,14:30,Bochum,Wolfsburg,A,2024/2025,66.67,2.0,66.67,2.0,1.0,58.82,47.06,2.67,1.67,2.33,1.65,1.92,0.94,1.71,1.91,1
2024-10-26,D1,14:30,St Pauli,Wolfsburg,D,2024/2025,25.0,2.0,50.0,1.0,0.0,58.82,17.65,2.0,1.25,1.25,1.96,1.83,0.59,1.71,1.91,0
2024-11-10,D1,18:30,Heidenheim,Wolfsburg,A,2024/2025,60.0,3.0,60.0,3.0,1.0,58.82,58.82,2.2,1.2,1.4,2.08,2.1,0.76,1.71,2.04,1
2024-11-30,D1,14:30,RB Leipzig,Wolfsburg,A,2024/2025,60.0,4.0,80.0,3.0,1.6,58.82,64.71,2.8,1.4,1.2,1.68,2.01,1.94,1.71,1.86,1
2024-12-13,D1,19:30,Freiburg,Wolfsburg,H,2024/2025,80.0,4.0,80.0,4.0,1.8,58.82,82.35,2.6,1.2,1.4,1.94,2.01,1.88,1.71,1.9,1
2025-01-11,D1,14:30,Hoffenheim,Wolfsburg,A,2024/2025,40.0,3.0,60.0,2.0,1.2,58.82,58.82,2.2,1.0,1.8,1.76,2.06,1.47,1.71,2.07,0
2025-01-18,D1,14:30,Bayern Munich,Wolfsburg,H,2024/2025,100.0,4.0,80.0,5.0,4.0,58.82,82.35,2.6,1.6,1.0,1.33,1.85,3.12,1.71,1.94,1
2025-02-02,D1,14:30,Ein Frankfurt,Wolfsburg,D,2024/2025,60.0,3.0,60.0,3.0,2.0,58.82,70.59,2.2,1.6,1.4,1.69,1.86,2.41,1.71,1.97,0
2025-02-15,D1,14:30,Stuttgart,Wolfsburg,A,2024/2025,80.0,3.0,60.0,4.0,1.6,58.82,76.47,1.6,1.6,1.2,1.53,1.91,2.06,1.71,1.94,1
2025-03-01,D1,14:30,Werder Bremen,Wolfsburg,A,2024/2025,60.0,3.0,60.0,3.0,1.2,58.82,52.94,1.6,1.2,2.0,1.78,1.89,1.24,1.71,1.95,1
2025-03-15,D1,14:30,Augsburg,Wolfsburg,H,2024/2025,20.0,3.0,60.0,1.0,0.6,58.82,52.94,1.4,1.4,0.4,2.14,2.11,1.06,1.71,1.86,0
2025-04-06,D1,16:30,Union Berlin,Wolfsburg,H,2024/2025,20.0,2.0,40.0,1.0,0.6,58.82,47.06,1.0,1.0,0.8,2.05,2.0,1.06,1.71,2.07,0
2025-04-19,D1,14:30,Mainz,Wolfsburg,D,2024/2025,40.0,3.0,60.0,2.0,1.4,58.82,35.29,1.2,1.2,1.0,1.77,2.03,1.41,1.71,2.03,1
2025-05-03,D1,17:30,Dortmund,Wolfsburg,H,2024/2025,80.0,3.0,60.0,4.0,3.2,58.82,76.47,0.8,1.8,0.8,1.34,1.89,2.59,1.71,1.84,1
2025-05-17,D1,14:30,M'gladbach,Wolfsburg,A,2024/2025,60.0,2.0,40.0,3.0,1.4,58.82,58.82,0.6,1.6,2.0,1.36,2.04,1.71,1.71,1.93,0
