Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,Last5AwayOver2.5Perc,Last5HomeOver2.5Perc,AST,HST,AvgLast5HomeGoalsScored,AwayOver2.5Perc,HomeOver2.5Perc,AvgLast5AwayGoalsConceded,AvgLast5AwayGoalsScored,AvgLast5HomeGoalsConceded,MaxC>2.5,AvgHomeGoalsScored,AvgC<2.5,Over2.5
2023-09-24,SP1,13:00,Sociedad,Getafe,H,A,2023/2024,100.0,50.0,7,6,2.75,52.63,31.58,3.0,1.33,2.0,3.17,1.37,1.43,1
2023-09-27,SP1,18:00,Ath Bilbao,Getafe,D,H,2023/2024,100.0,75.0,5,4,2.25,52.63,57.89,2.75,1.5,1.5,2.58,2.21,1.69,1
2023-10-08,SP1,17:30,Celta,Getafe,D,D,2023/2024,100.0,20.0,2,11,0.6,52.63,42.11,2.6,1.6,1.4,2.58,1.11,1.6,1
2023-10-28,SP1,17:30,Mallorca,Getafe,D,D,2023/2024,80.0,20.0,0,4,0.6,52.63,26.32,2.0,1.6,0.8,3.1,0.89,1.42,0
2023-11-11,SP1,17:30,Granada,Getafe,D,D,2023/2024,60.0,60.0,6,6,1.6,52.63,47.37,1.8,1.6,2.2,2.38,1.26,1.63,0
2023-12-01,SP1,20:00,Las Palmas,Getafe,H,H,2023/2024,40.0,40.0,4,6,1.4,52.63,31.58,1.4,1.0,0.6,3.1,1.05,1.41,0
2023-12-16,SP1,17:30,Sevilla,Getafe,A,A,2023/2024,40.0,40.0,7,4,1.0,52.63,57.89,1.0,1.2,1.6,2.52,1.42,1.6,1
2023-12-19,SP1,20:30,Ath Madrid,Getafe,D,H,2023/2024,40.0,80.0,9,4,2.2,52.63,78.95,1.2,1.4,1.2,1.96,2.21,2.0,1
2024-01-21,SP1,13:00,Osasuna,Getafe,H,H,2023/2024,60.0,20.0,7,7,1.4,52.63,26.32,1.8,1.8,0.8,3.1,1.0,1.42,1
2024-02-04,SP1,17:30,Betis,Getafe,D,D,2023/2024,60.0,20.0,2,3,1.2,52.63,36.84,1.8,1.8,1.4,2.41,1.42,1.63,0
2024-02-16,SP1,20:00,Villarreal,Getafe,D,A,2023/2024,60.0,40.0,2,7,1.0,52.63,73.68,1.6,2.0,1.4,1.99,1.89,1.94,0
2024-02-24,SP1,15:15,Barcelona,Getafe,H,H,2023/2024,60.0,80.0,4,9,2.8,52.63,57.89,2.4,1.4,2.0,1.78,2.26,2.22,1
2024-03-09,SP1,13:00,Valencia,Getafe,H,H,2023/2024,40.0,40.0,5,3,1.2,52.63,36.84,2.0,0.8,0.6,2.86,1.05,1.47,0
2024-04-13,SP1,15:15,Vallecano,Getafe,D,D,2023/2024,20.0,20.0,0,2,1.0,52.63,36.84,1.4,0.4,0.8,2.8,0.95,1.49,0
2024-04-27,SP1,15:15,Almeria,Getafe,A,D,2023/2024,40.0,100.0,5,11,1.2,52.63,68.42,1.4,0.8,2.4,2.31,1.16,1.72,1
2024-05-12,SP1,13:00,Cadiz,Getafe,H,H,2023/2024,40.0,0.0,4,6,1.0,52.63,26.32,1.4,0.6,0.4,2.61,0.84,1.55,0
2024-05-18,SP1,20:00,Alaves,Getafe,H,H,2023/2024,20.0,40.0,4,2,1.6,52.63,26.32,0.8,0.6,0.6,2.33,1.21,1.66,0
2024-08-15,SP1,18:00,Ath Bilbao,Getafe,D,H,2024/2025,0.0,0.0,2,4,1.0,42.11,36.84,1.0,1.0,1.0,2.66,1.68,1.54,0
2024-09-14,SP1,17:30,Sevilla,Getafe,H,H,2024/2025,0.0,33.33,4,4,0.67,42.11,26.32,1.0,0.5,1.33,2.81,0.89,1.48,0
2024-09-18,SP1,18:00,Betis,Getafe,H,D,2024/2025,33.33,33.33,5,8,1.67,42.11,57.89,1.33,0.67,0.67,3.02,1.68,1.46,1
2024-09-25,SP1,20:00,Barcelona,Getafe,H,H,2024/2025,25.0,66.67,1,4,3.33,42.11,68.42,1.25,0.5,0.33,1.72,2.74,2.28,0
2024-10-20,SP1,17:30,Villarreal,Getafe,D,H,2024/2025,20.0,80.0,4,4,2.2,42.11,73.68,1.2,0.6,2.4,2.33,2.26,1.67,0
2024-11-04,SP1,20:00,Celta,Getafe,H,H,2024/2025,20.0,40.0,2,3,1.2,42.11,57.89,1.2,0.4,1.0,3.0,1.68,1.44,0
2024-12-01,SP1,15:15,Real Madrid,Getafe,H,H,2024/2025,20.0,60.0,3,4,2.2,42.11,63.16,1.4,0.4,1.2,2.01,2.37,2.06,0
2024-12-15,SP1,13:00,Ath Madrid,Getafe,H,D,2024/2025,0.0,60.0,1,3,2.4,42.11,52.63,1.2,0.2,1.0,2.4,2.21,1.79,0
2025-01-12,SP1,13:00,Las Palmas,Getafe,A,D,2024/2025,20.0,60.0,3,7,1.4,42.11,47.37,1.2,0.6,1.2,3.2,1.11,1.38,1
2025-01-26,SP1,15:15,Sociedad,Getafe,A,D,2024/2025,40.0,20.0,4,4,0.8,42.11,42.11,1.0,1.0,0.6,3.55,1.05,1.32,1
2025-02-09,SP1,13:00,Alaves,Getafe,A,A,2024/2025,40.0,0.0,3,4,0.6,42.11,15.79,0.8,1.2,1.0,3.85,0.74,1.3,0
2025-02-14,SP1,20:00,Girona,Getafe,A,A,2024/2025,60.0,100.0,6,4,1.4,42.11,68.42,0.6,1.6,1.6,2.88,1.42,1.47,1
2025-03-02,SP1,13:00,Leganes,Getafe,H,D,2024/2025,60.0,40.0,0,1,1.4,42.11,47.37,0.6,1.6,1.8,3.53,1.21,1.33,0
2025-03-16,SP1,17:30,Osasuna,Getafe,A,H,2024/2025,60.0,60.0,4,4,1.6,42.11,57.89,0.6,1.6,1.6,3.11,1.74,1.4,1
2025-04-06,SP1,17:30,Valladolid,Getafe,A,A,2024/2025,60.0,60.0,9,0,0.2,42.11,47.37,0.6,1.8,2.6,2.85,0.58,1.45,1
2025-04-18,SP1,20:00,Espanol,Getafe,H,H,2024/2025,60.0,0.0,4,3,1.0,42.11,36.84,0.8,1.6,0.6,3.47,1.21,1.34,0
2025-05-02,SP1,20:00,Vallecano,Getafe,H,H,2024/2025,40.0,40.0,1,8,1.0,42.11,52.63,0.8,1.2,1.6,2.92,1.26,1.44,0
2025-05-10,SP1,13:00,Valencia,Getafe,H,H,2024/2025,60.0,40.0,3,6,1.6,42.11,47.37,1.2,1.2,0.4,2.6,1.37,1.54,1
2025-05-18,SP1,18:00,Mallorca,Getafe,A,D,2024/2025,60.0,80.0,4,1,1.2,42.11,47.37,1.2,1.2,1.2,3.29,1.05,1.37,1
2022-08-14,SP1,18:30,Valencia,Girona,H,H,2022/2023,0.0,0.0,1,2,1.0,52.63,47.37,1.0,0.0,0.0,2.08,1.42,1.82,0
2022-09-03,SP1,13:00,Mallorca,Girona,D,D,2022/2023,0.0,50.0,4,4,1.0,52.63,21.05,1.0,0.5,1.5,2.64,1.16,1.55,0
2022-09-18,SP1,17:30,Betis,Girona,H,D,2022/2023,33.33,50.0,3,3,1.75,52.63,47.37,1.33,0.67,0.25,2.06,1.37,1.82,1
2022-10-08,SP1,15:15,Ath Madrid,Girona,H,H,2022/2023,50.0,75.0,4,7,1.75,52.63,57.89,1.5,0.75,1.5,1.96,2.16,1.91,1
2022-10-20,SP1,18:00,Almeria,Girona,H,H,2022/2023,60.0,80.0,5,7,1.8,52.63,57.89,1.8,1.0,1.4,2.26,1.53,1.85,1
2022-10-30,SP1,15:15,Real Madrid,Girona,D,D,2022/2023,60.0,60.0,2,6,2.4,52.63,57.89,1.8,1.2,1.0,1.51,2.32,2.7,0
2022-11-08,SP1,18:00,Elche,Girona,A,D,2022/2023,80.0,60.0,3,2,0.6,52.63,36.84,1.8,1.4,2.2,2.38,0.95,1.74,1
2023-01-07,SP1,20:00,Espanol,Girona,D,A,2022/2023,80.0,60.0,5,6,1.4,52.63,63.16,1.8,1.6,1.4,2.31,1.42,1.71,1
2023-01-22,SP1,13:00,Villarreal,Girona,H,D,2022/2023,60.0,60.0,1,9,1.4,52.63,52.63,1.6,1.4,1.0,1.73,1.89,2.21,0
2023-02-10,SP1,20:00,Cadiz,Girona,H,H,2022/2023,40.0,20.0,1,3,1.8,52.63,31.58,1.4,1.0,0.8,2.63,1.0,1.55,0
2023-02-26,SP1,13:00,Ath Bilbao,Girona,A,A,2022/2023,60.0,60.0,4,3,1.8,52.63,31.58,1.6,1.4,1.2,2.08,1.16,1.81,1
2023-03-04,SP1,13:00,Getafe,Girona,H,H,2022/2023,60.0,40.0,7,6,1.2,52.63,42.11,2.0,1.4,1.2,2.75,1.11,1.49,1
2023-03-18,SP1,15:15,Vallecano,Girona,D,H,2022/2023,60.0,20.0,4,3,1.0,52.63,63.16,2.0,1.4,1.0,2.5,1.47,1.68,1
2023-04-10,SP1,20:00,Barcelona,Girona,D,D,2022/2023,60.0,40.0,0,3,1.6,52.63,47.37,1.8,1.4,0.2,1.61,1.95,2.5,0
2023-04-22,SP1,17:30,Valladolid,Girona,H,H,2022/2023,60.0,60.0,6,6,1.4,52.63,47.37,1.6,1.4,1.4,2.26,1.11,1.86,0
2023-05-01,SP1,20:00,Sevilla,Girona,A,A,2022/2023,40.0,80.0,3,5,1.6,52.63,52.63,1.2,1.2,1.8,2.11,1.26,1.84,0
2023-05-13,SP1,13:00,Sociedad,Girona,D,D,2022/2023,40.0,40.0,6,6,2.0,52.63,31.58,1.0,1.2,0.6,2.25,1.37,1.72,1
2023-05-23,SP1,18:30,Celta,Girona,D,H,2022/2023,20.0,40.0,4,7,1.0,52.63,52.63,0.8,1.0,1.2,2.16,1.37,1.79,0
2023-06-04,SP1,17:30,Osasuna,Girona,H,D,2022/2023,40.0,60.0,6,7,2.0,52.63,47.37,1.2,1.2,1.2,1.9,1.26,2.09,1
2023-08-12,SP1,16:00,Sociedad,Girona,D,H,2023/2024,0.0,0.0,1,2,1.0,57.89,31.58,1.0,1.0,1.0,2.21,1.37,1.72,0
2023-08-26,SP1,20:30,Sevilla,Girona,A,D,2023/2024,50.0,100.0,3,4,1.0,57.89,57.89,1.0,1.5,2.0,2.08,1.42,1.86,1
2023-09-18,SP1,20:00,Granada,Girona,A,A,2023/2024,66.67,66.67,7,5,1.67,57.89,47.37,1.33,2.33,2.67,1.78,1.26,2.21,1
2023-09-27,SP1,18:00,Villarreal,Girona,A,D,2023/2024,75.0,100.0,5,3,1.75,57.89,73.68,1.25,2.25,2.25,1.67,1.89,2.36,1
2023-10-07,SP1,13:00,Cadiz,Girona,A,D,2023/2024,60.0,20.0,5,2,1.0,57.89,26.32,1.0,2.0,0.6,2.05,0.84,1.84,0
2023-11-04,SP1,13:00,Osasuna,Girona,A,D,2023/2024,80.0,40.0,4,3,1.0,57.89,26.32,1.2,2.6,1.6,2.16,1.0,1.85,1
2023-11-11,SP1,13:00,Vallecano,Girona,A,D,2023/2024,80.0,60.0,7,9,1.6,57.89,36.84,1.2,2.6,1.4,1.97,0.95,1.96,1
2023-12-10,SP1,20:00,Barcelona,Girona,A,A,2023/2024,80.0,60.0,7,11,1.4,57.89,57.89,1.2,2.6,1.4,1.42,2.26,3.15,1
2023-12-21,SP1,18:00,Betis,Girona,D,A,2023/2024,60.0,20.0,4,4,1.4,57.89,36.84,1.2,2.4,0.6,1.79,1.42,2.15,0
2024-01-14,SP1,13:00,Almeria,Girona,D,D,2023/2024,60.0,40.0,1,3,0.4,57.89,68.42,1.2,2.2,1.0,1.67,1.16,2.33,0
2024-01-28,SP1,13:00,Celta,Girona,A,A,2023/2024,40.0,20.0,6,5,0.8,57.89,42.11,0.8,1.6,0.8,1.76,1.11,2.19,0
2024-02-10,SP1,17:30,Real Madrid,Girona,H,H,2023/2024,40.0,60.0,0,6,2.6,57.89,57.89,1.4,1.2,0.8,1.4,2.53,3.3,1
2024-02-19,SP1,20:00,Ath Bilbao,Girona,H,H,2023/2024,40.0,60.0,6,7,2.4,57.89,57.89,1.6,0.8,0.6,1.95,2.21,1.98,1
2024-03-03,SP1,17:30,Mallorca,Girona,H,H,2023/2024,40.0,40.0,4,2,1.0,57.89,26.32,1.6,0.6,1.0,2.25,0.89,1.73,0
2024-03-16,SP1,17:30,Getafe,Girona,H,H,2023/2024,40.0,40.0,3,3,1.8,57.89,31.58,1.8,0.6,1.4,2.08,1.05,1.82,0
2024-04-13,SP1,13:00,Ath Madrid,Girona,H,H,2023/2024,60.0,100.0,5,4,2.4,57.89,78.95,2.4,0.6,1.2,1.71,2.21,2.26,1
2024-04-27,SP1,13:00,Las Palmas,Girona,A,A,2023/2024,40.0,0.0,3,5,0.2,57.89,31.58,1.6,1.0,1.6,1.75,1.05,2.2,0
2024-05-10,SP1,20:00,Alaves,Girona,D,A,2023/2024,40.0,40.0,5,8,1.6,57.89,26.32,1.4,1.0,0.6,1.78,1.21,2.13,1
2024-05-19,SP1,18:00,Valencia,Girona,A,A,2023/2024,60.0,40.0,5,6,0.4,57.89,36.84,1.4,1.6,1.2,1.78,1.05,2.16,1
2024-08-15,SP1,20:30,Betis,Girona,D,H,2024/2025,0.0,0.0,2,4,1.0,42.11,57.89,1.0,1.0,1.0,2.0,1.68,1.89,0
2024-08-25,SP1,20:30,Ath Madrid,Girona,H,H,2024/2025,50.0,100.0,5,6,3.0,42.11,52.63,2.0,0.5,0.0,1.64,2.21,2.41,1
2024-09-01,SP1,18:00,Sevilla,Girona,A,A,2024/2025,33.33,50.0,4,5,0.5,42.11,26.32,1.33,1.0,2.0,1.76,0.89,2.14,0
2024-09-21,SP1,17:30,Valencia,Girona,H,D,2024/2025,25.0,33.33,3,2,1.33,42.11,47.37,1.5,0.75,1.0,2.38,1.37,1.67,0
2024-09-29,SP1,13:00,Celta,Girona,D,A,2024/2025,20.0,60.0,4,2,1.8,42.11,57.89,1.4,0.8,1.0,1.88,1.68,2.04,0
2024-10-26,SP1,17:30,Las Palmas,Girona,H,H,2024/2025,20.0,20.0,3,3,1.0,42.11,47.37,1.4,0.6,1.2,2.08,1.11,1.84,0
2024-11-10,SP1,17:30,Getafe,Girona,A,A,2024/2025,0.0,0.0,2,0,1.0,42.11,26.32,0.8,0.8,0.8,3.2,0.79,1.4,0
2024-12-01,SP1,13:00,Villarreal,Girona,D,H,2024/2025,20.0,80.0,6,4,2.0,42.11,73.68,1.2,0.8,1.8,1.67,2.26,2.29,1
2024-12-14,SP1,15:15,Mallorca,Girona,H,D,2024/2025,40.0,60.0,1,2,1.0,42.11,47.37,1.2,1.0,1.6,2.77,1.05,1.5,1
2025-01-11,SP1,13:00,Alaves,Girona,A,D,2024/2025,40.0,20.0,1,2,1.0,42.11,15.79,1.0,1.0,1.2,2.33,0.74,1.64,0
2025-01-26,SP1,13:00,Vallecano,Girona,H,D,2024/2025,60.0,100.0,5,7,1.8,42.11,52.63,1.2,1.2,2.0,2.28,1.26,1.68,1
2025-02-08,SP1,15:15,Ath Bilbao,Girona,H,H,2024/2025,80.0,40.0,1,8,1.6,42.11,36.84,1.8,1.0,0.2,2.08,1.68,1.82,1
2025-02-23,SP1,15:15,Real Madrid,Girona,H,H,2024/2025,60.0,40.0,2,5,2.6,42.11,63.16,1.8,0.6,0.8,1.4,2.37,3.14,0
2025-03-10,SP1,20:00,Espanol,Girona,D,D,2024/2025,40.0,20.0,4,4,1.2,42.11,36.84,1.6,0.6,0.8,2.37,1.21,1.66,0
2025-03-30,SP1,15:15,Barcelona,Girona,H,H,2024/2025,60.0,60.0,2,9,2.6,42.11,68.42,2.4,0.6,0.2,1.4,2.74,3.03,1
2025-04-13,SP1,13:00,Osasuna,Girona,H,H,2024/2025,60.0,80.0,8,6,1.8,42.11,57.89,2.4,0.6,1.6,2.4,1.74,1.64,1
2025-04-24,SP1,18:00,Leganes,Girona,D,D,2024/2025,40.0,20.0,3,1,1.0,42.11,47.37,2.0,0.8,1.2,2.24,1.21,1.72,0
2025-05-13,SP1,18:00,Valladolid,Girona,A,D,2024/2025,40.0,60.0,5,4,0.6,42.11,47.37,1.6,1.0,2.2,1.82,0.58,2.11,0
2025-05-18,SP1,18:00,Sociedad,Girona,H,H,2024/2025,60.0,40.0,5,9,1.0,42.11,42.11,2.0,1.2,1.2,1.82,1.05,2.13,1
2023-08-14,SP1,20:30,Ath Madrid,Granada,H,H,2023/2024,100.0,100.0,4,6,3.0,47.37,78.95,3.0,1.0,1.0,1.74,2.21,2.28,1
2023-09-02,SP1,13:00,Sociedad,Granada,H,H,2023/2024,100.0,33.33,5,6,2.33,47.37,31.58,4.0,2.0,1.67,1.99,1.37,1.93,1
2023-09-24,SP1,17:30,Las Palmas,Granada,H,D,2023/2024,66.67,0.0,1,3,0.67,47.37,31.58,3.0,1.33,0.33,1.99,1.05,1.93,0
2023-10-01,SP1,13:00,Almeria,Granada,D,H,2023/2024,75.0,80.0,4,5,1.6,47.37,68.42,3.0,1.75,2.6,1.76,1.16,2.18,1
2023-10-20,SP1,20:00,Osasuna,Granada,H,H,2023/2024,60.0,20.0,3,6,0.6,47.37,26.32,2.8,1.4,1.2,2.09,1.0,1.9,0
2023-11-05,SP1,15:15,Valencia,Granada,H,H,2023/2024,40.0,40.0,1,2,1.4,47.37,36.84,2.4,1.2,0.6,1.86,1.05,2.03,0
2023-11-24,SP1,20:00,Alaves,Granada,H,H,2023/2024,40.0,20.0,4,5,1.0,47.37,26.32,2.0,0.8,1.2,2.4,1.21,1.67,1
2023-12-02,SP1,17:30,Real Madrid,Granada,H,H,2023/2024,40.0,40.0,0,4,2.6,47.37,57.89,2.2,0.8,0.2,1.39,2.53,3.21,0
2023-12-16,SP1,13:00,Celta,Granada,H,H,2023/2024,20.0,40.0,2,4,1.0,47.37,42.11,1.8,0.2,1.4,2.03,1.11,1.88,0
2024-01-13,SP1,20:00,Betis,Granada,H,D,2023/2024,20.0,0.0,2,6,1.2,47.37,36.84,1.6,0.2,0.4,2.01,1.42,1.9,0
2024-01-29,SP1,20:00,Getafe,Granada,H,H,2023/2024,20.0,20.0,3,4,1.2,47.37,31.58,1.8,0.2,0.6,2.44,1.05,1.63,0
2024-02-11,SP1,20:00,Barcelona,Granada,D,D,2023/2024,20.0,80.0,5,6,2.4,47.37,57.89,1.8,0.6,2.8,1.42,2.26,3.06,1
2024-03-03,SP1,13:00,Villarreal,Granada,H,H,2023/2024,40.0,40.0,3,10,2.0,47.37,73.68,2.4,0.8,1.0,1.71,1.89,2.23,1
2024-03-16,SP1,13:00,Mallorca,Granada,H,D,2023/2024,40.0,40.0,3,8,1.0,47.37,26.32,2.4,0.8,0.8,2.7,0.89,1.54,0
2024-03-29,SP1,20:00,Cadiz,Granada,H,D,2023/2024,40.0,20.0,2,5,1.0,47.37,26.32,2.4,0.8,0.8,2.75,0.84,1.5,0
2024-04-19,SP1,20:00,Ath Bilbao,Granada,D,D,2023/2024,40.0,20.0,0,6,1.4,47.37,57.89,2.2,1.0,0.8,1.78,2.21,2.18,0
2024-05-05,SP1,20:00,Sevilla,Granada,H,H,2023/2024,40.0,80.0,3,5,2.0,47.37,57.89,2.2,0.4,1.0,1.97,1.42,1.92,1
2024-05-15,SP1,18:30,Vallecano,Granada,H,H,2023/2024,40.0,40.0,1,9,1.2,47.37,36.84,1.6,0.4,0.6,2.09,0.95,1.85,1
2024-05-24,SP1,20:00,Girona,Granada,H,H,2023/2024,60.0,80.0,2,9,3.6,47.37,68.42,2.8,0.4,1.2,1.35,2.79,3.56,1
2023-08-18,SP1,20:30,Valencia,Las Palmas,H,D,2023/2024,0.0,0.0,1,4,1.0,26.32,36.84,1.0,0.0,0.0,2.25,1.05,1.72,0
2023-09-03,SP1,13:00,Girona,Las Palmas,H,D,2023/2024,0.0,50.0,5,6,2.0,26.32,68.42,1.0,0.0,0.0,2.03,2.79,1.9,0
2023-09-17,SP1,17:30,Sevilla,Las Palmas,H,D,2023/2024,0.0,66.67,2,9,1.0,26.32,57.89,1.0,0.0,1.33,1.92,1.42,1.96,0
2023-09-27,SP1,18:00,Real Madrid,Las Palmas,H,H,2023/2024,0.0,66.67,2,9,2.0,26.32,57.89,1.25,0.0,0.67,1.5,2.53,2.77,0
2023-10-08,SP1,13:00,Villarreal,Las Palmas,A,A,2023/2024,20.0,100.0,5,4,1.6,26.32,73.68,1.2,0.4,2.2,1.9,1.89,2.08,1
2023-10-28,SP1,13:00,Almeria,Las Palmas,A,A,2023/2024,40.0,100.0,3,4,1.8,26.32,68.42,1.2,0.8,2.6,2.24,1.16,1.73,1
2023-11-11,SP1,17:30,Osasuna,Las Palmas,D,D,2023/2024,40.0,20.0,1,3,1.0,26.32,26.32,1.2,1.0,1.4,2.5,1.0,1.59,0
2023-11-26,SP1,20:00,Betis,Las Palmas,H,H,2023/2024,40.0,40.0,4,6,1.8,26.32,36.84,1.2,1.0,0.4,2.25,1.42,1.74,0
2023-12-09,SP1,13:00,Alaves,Las Palmas,A,A,2023/2024,40.0,20.0,2,5,1.0,26.32,26.32,0.8,1.2,1.0,2.66,1.21,1.53,0
2023-12-20,SP1,20:30,Ath Bilbao,Las Palmas,H,D,2023/2024,20.0,60.0,1,10,2.6,26.32,57.89,0.8,0.8,1.0,1.82,2.21,2.15,0
2024-01-20,SP1,13:00,Vallecano,Las Palmas,A,A,2023/2024,0.0,20.0,5,3,0.4,26.32,36.84,0.6,0.8,1.2,2.38,0.95,1.73,0
2024-02-03,SP1,15:15,Granada,Las Palmas,D,H,2023/2024,0.0,20.0,6,1,0.8,26.32,47.37,0.6,0.8,1.2,2.35,1.26,1.72,0
2024-02-17,SP1,13:00,Ath Madrid,Las Palmas,H,H,2023/2024,20.0,60.0,2,7,2.6,26.32,78.95,1.4,0.8,0.8,2.06,2.21,1.88,1
2024-03-02,SP1,17:30,Getafe,Las Palmas,D,H,2023/2024,40.0,40.0,5,5,1.6,26.32,31.58,2.0,1.2,1.8,2.45,1.05,1.6,1
